773,4377681.034,438710.376,18.253
774,4377681.775,438709.737,18.365
775,4377682.811,438709.457,18.348
776,4377683.964,438709.401,18.352
777,4377684.960,438709.470,18.361
778,4377686.143,438709.541,18.329
779,4377687.260,438709.774,18.287
780,4377688.313,438709.694,18.237
781,4377689.308,438709.537,18.257
782,4377690.431,438709.420,18.210
783,4377691.529,438709.486,18.254
784,4377692.806,438709.536,18.201
785,4377693.864,438709.505,18.248
786,4377694.585,438709.528,18.251
787,4377695.390,438709.823,18.273
788,4377695.575,438709.967,18.289
789,4377695.802,438709.933,18.311
790,4377696.417,438709.958,18.328
791,4377697.181,438709.906,18.336
792,4377698.330,438709.923,18.311
793,4377699.552,438709.833,18.289
794,4377700.706,438710.030,18.298
795,4377701.795,438710.313,18.353
796,4377702.884,438710.358,18.371
797,4377705.044,438710.225,18.343
798,4377705.044,438710.225,18.343
799,4377706.072,438710.088,18.368
800,4377707.082,438710.249,18.390
801,4377707.915,438710.151,18.373
802,4377709.669,438710.379,18.328
803,4377709.669,438710.379,18.328
804,4377711.827,438710.350,18.225
805,4377712.895,438710.442,18.322
806,4377713.967,438710.490,18.257
807,4377714.944,438710.623,18.257
808,4377716.005,438710.889,18.181
809,4377717.138,438710.907,18.260
810,4377718.241,438711.009,18.277
811,4377719.426,438711.010,18.210
812,4377720.484,438711.038,18.281
813,4377721.621,438711.064,18.223
814,4377722.600,438711.043,18.290
815,4377723.628,438710.923,18.251
816,4377724.732,438710.911,18.200
817,4377725.642,438710.648,18.232
818,4377726.576,438710.489,18.351
819,4377727.486,438710.433,18.266
820,4377728.441,438710.338,18.305
821,4377729.399,438710.278,18.284
822,4377730.119,438710.183,18.171
823,4377730.959,438710.260,18.173
